Left
-29.67	10.98	1184.49	12.93	26.35	-12.95
-29.5	10.92	1185.47	12.73	26.39	-12.74
-29.49	10.95	1186.12	12.65	26.27	-12.72
-29.59	10.96	1184.38	12.68	26.3	-12.71
-29.71	10.88	1183.68	12.97	26.04	-12.86
-29.91	10.94	1183.03	12.99	26.15	-12.77
-29.95	10.97	1184.74	12.75	26.24	-12.79
-30.39	11.42	1195.54	12.6	26.43	-12.74
-29.94	11.91	1202.11	11.78	26.38	-12.61
-28.94	10.74	1194.96	11.58	25.54	-12.05
-27.31	9.74	1192.55	11.18	24.16	-11.49
-25.28	9.08	1192.35	11.26	22.68	-11.18
-18.48	8.08	1201.42	11.22	17.95	-10.22
-13.8	7.35	1206.18	10.27	15.14	-9.76
-11.79	6.92	1206.46	10.22	13.85	-9.59
-7.45	6.03	1208.93	9.76	11.09	-8.77
-5.39	5.78	1205.72	10.42	10.05	-8.31
-4.77	5.87	1206.51	9.74	10.12	-8.09
-1.96	5.54	1213.81	8.87	8.93	-8.16
-1.7	5.48	1212.48	7.91	9.89	-8.69
0.16	5.17	1230.79	6.97	8.11	-7.88
9.67	2.81	1224.53	4.61	1.59	-7.44
17.38	1.28	1218.79	3.73	-4.38	-6.88
24.04	0.21	1213.04	4.18	-9.12	-6.53
29.89	-0.66	1209.12	4.38	-11.41	-6.7
34.58	-0.92	1205.67	4.2	-14.08	-5.81
40.76	-0.96	1204.72	4.62	-17.69	-4.52
44.89	-1.14	1198.73	5.19	-19.83	-3.56
48.12	-1.5	1193.52	6.19	-20.51	-2.79
51.58	-2.01	1188.96	6.67	-21.43	-2.25
53.25	-2.12	1192.37	6.71	-22.14	-1.98
54.24	-2.2	1189.19	7.02	-22.46	-1.8
55.03	-2.24	1189.3	6.54	-22.9	-1.61
55.32	-2.42	1188.96	6.67	-23.37	-1.58
55.63	-2.59	1188.51	6.66	-23.66	-1.72
55.64	-2.84	1186.55	6.59	-23.83	-1.65
55.9	-2.89	1186.88	6.74	-24.08	-1.77
56.36	-3.38	1187.54	6.79	-24.38	-1.69
56.52	-3.59	1189.67	6.66	-24.49	-1.79
56.61	-3.81	1189.58	6.31	-24.42	-1.93
56.8	-3.94	1190.04	6.43	-24.44	-1.71
58.1	-3.22	1210.86	4.97	-24.79	-1.58
57.92	-3.88	1197.22	5.35	-24.82	-1.73
57.93	-4.14	1194.38	5.59	-24.42	-1.7
57.91	-4.23	1191.81	5.65	-24.53	-1.66
58.21	-4.53	1189.16	5.13	-24.56	-1.96
57.73	-5.07	1189.68	5.12	-24.38	-1.98
57.05	-5.02	1187.93	5.24	-24.11	-2.0
56.43	-4.87	1188.33	5.86	-23.96	-2.0
56.08	-4.86	1187.92	6.19	-23.86	-1.9
55.87	-4.9	1188.32	6.03	-23.82	-2.04
55.77	-4.76	1187.83	5.95	-23.97	-2.14
55.97	-4.64	1186.86	5.9	-23.93	-2.08
55.88	-4.48	1186.55	5.97	-23.9	-2.03
55.96	-4.38	1186.52	6.12	-23.92	-1.8
55.85	-4.37	1186.12	6.22	-23.98	-1.8
56.06	-4.73	1186.26	5.49	-23.94	-2.26
55.65	-4.73	1183.21	5.61	-23.82	-2.44
55.43	-4.44	1185.82	5.86	-23.51	-2.41
54.67	-3.97	1185.68	6.22	-23.14	-2.4
53.94	-3.47	1183.88	6.23	-22.97	-2.33
53.3	-2.94	1185.04	6.44	-22.64	-2.12
52.96	-2.47	1185.01	6.72	-22.47	-2.2
53.49	-1.79	1200.42	6.24	-22.38	-1.81
54.01	-1.43	1203.83	5.59	-22.64	-2.0
54.33	-2.17	1194.21	6.05	-22.83	-1.96
54.26	-2.31	1191.63	6.04	-23.03	-2.03
53.82	-2.49	1189.21	6.39	-22.63	-1.94
53.62	-2.54	1187.22	6.5	-22.48	-1.99
53.33	-2.39	1188.28	6.63	-22.42	-1.98
53.0	-2.42	1189.02	6.49	-22.17	-2.0
52.97	-2.2	1188.65	6.49	-21.92	-2.06
52.89	-2.09	1190.1	6.66	-21.95	-1.99
52.55	-1.93	1187.33	6.76	-22.18	-1.81
52.62	-1.98	1186.64	6.79	-22.22	-1.94
53.65	-2.35	1187.95	6.94	-22.85	-1.74
54.23	-2.58	1187.71	6.45	-22.76	-1.9
54.17	-3.01	1185.37	6.53	-22.82	-1.59
54.38	-3.4	1187.22	6.39	-22.41	-1.59
54.48	-3.1	1187.4	6.87	-22.46	-1.45
54.65	-2.72	1185.15	6.95	-22.57	-1.46
54.64	-2.59	1184.9	7.0	-22.58	-1.32
54.62	-2.63	1185.33	6.75	-22.54	-1.4
54.56	-2.68	1182.7	6.42	-22.64	-1.53
54.74	-2.27	1182.61	6.46	-22.67	-1.54
54.94	-1.94	1183.51	6.64	-22.64	-1.29
54.46	-1.21	1182.48	7.07	-22.69	-0.94
54.24	-0.73	1184.18	7.68	-22.84	-0.54
55.17	-0.65	1197.43	6.68	-23.61	-0.58
55.78	-0.97	1206.41	4.82	-23.76	-1.05
55.08	-1.7	1191.51	5.18	-23.34	-1.02
55.06	-1.8	1182.74	4.84	-23.1	-1.04
55.97	-1.97	1180.54	4.9	-22.88	-1.35
57.63	-2.59	1176.61	4.77	-23.15	-0.95
58.77	-3.22	1181.45	4.82	-23.04	-0.83
59.31	-3.28	1178.33	4.95	-23.21	-0.61
59.73	-3.41	1180.42	5.18	-23.04	-0.55
59.45	-3.47	1182.7	5.2	-22.82	-0.79
58.62	-3.44	1186.56	5.41	-22.47	-0.94
57.8	-3.5	1184.37	5.3	-22.67	-0.92
57.36	-3.29	1187.21	5.5	-22.19	-0.85
57.37	-2.81	1189.04	5.82	-22.06	-0.36
57.42	-1.76	1187.92	6.38	-21.95	0.01
59.2	0.79	1209.34	6.47	-22.39	0.96
59.42	1.9	1213.36	5.71	-22.5	0.98
59.34	2.21	1196.33	6.93	-22.54	1.64
58.82	2.58	1191.78	7.68	-22.32	2.1
57.8	3.7	1193.14	8.26	-22.39	2.31
56.62	4.41	1193.59	8.19	-22.34	2.47
54.9	5.26	1195.96	7.98	-22.45	2.74
54.61	5.29	1196.98	7.76	-22.49	2.56
53.04	5.16	1195.39	8.14	-22.32	2.04
51.87	4.95	1196.15	8.09	-21.79	1.71
51.15	4.79	1196.82	8.36	-21.4	1.76
51.02	5.21	1212.49	7.29	-21.3	1.6
50.36	4.64	1206.91	7.47	-20.36	1.74
50.11	3.3	1193.69	7.79	-20.4	1.48
50.46	3.14	1188.92	8.19	-20.41	1.43
50.32	1.44	1178.86	8.29	-20.62	1.25
50.23	1.26	1173.95	9.01	-20.59	0.98
50.25	0.52	1174.12	8.47	-20.8	0.93
49.86	0.4	1173.12	8.67	-20.62	0.74
49.63	-0.11	1172.16	8.95	-20.36	0.51
49.27	-0.23	1173.92	8.74	-20.15	0.5
48.96	-0.21	1175.73	8.42	-20.08	0.33
48.79	-0.12	1176.23	8.58	-20.07	0.13
48.73	-0.04	1176.13	8.52	-20.3	0.04
48.43	-0.59	1178.49	8.87	-20.51	-0.32
48.04	-0.63	1177.74	8.8	-20.48	-0.53
48.25	-0.51	1178.06	9.06	-20.4	-0.38
48.97	-0.35	1177.18	8.77	-20.9	-0.24
49.75	-0.67	1178.04	8.8	-21.29	-0.15
50.04	-0.64	1178.2	8.64	-21.63	-0.16
49.96	-0.51	1178.73	8.61	-21.76	-0.17
49.86	-0.43	1178.76	8.58	-21.64	-0.09
49.92	-0.55	1179.26	8.59	-21.58	-0.08
49.73	-0.82	1179.64	8.86	-21.49	0.02
49.92	-1.03	1180.54	8.62	-21.65	0.06
49.91	-0.97	1179.95	8.65	-21.9	0.03
49.71	-0.7	1179.36	8.37	-21.8	0.05
49.71	-0.35	1177.78	8.39	-21.99	0.04
49.98	-0.62	1177.69	8.26	-22.3	0.05
