Left
-14.57	-50.13	933.59	16.88	-5.82	-1.62
-14.74	-50.1	930.53	16.72	-5.84	-1.79
-14.84	-50.14	933.73	17.37	-5.67	-1.61
-14.8	-49.92	932.23	17.21	-5.89	-1.58
-14.82	-49.98	933.57	17.35	-5.98	-1.71
-14.89	-49.85	932.76	17.43	-5.7	-1.74
-14.75	-49.98	932.62	17.47	-5.95	-1.75
-14.89	-50.05	932.95	17.07	-5.74	-1.62
-15.1	-49.88	934.2	17.29	-5.62	-1.7
-15.0	-50.31	933.26	17.09	-5.99	-1.87
-15.14	-51.15	928.5	16.56	-5.67	-1.81
-15.93	-53.3	921.34	15.53	-5.27	-1.76
-16.57	-57.02	929.81	14.32	-5.33	-1.82
-18.31	-64.43	939.84	10.53	-4.14	-2.19
-19.04	-67.01	941.49	9.51	-3.88	-2.48
-20.2	-69.03	945.11	8.4	-3.26	-2.7
-20.64	-69.55	947.86	8.39	-3.51	-2.67
-21.18	-70.01	949.82	8.66	-3.49	-2.76
-21.42	-70.58	951.66	8.8	-3.84	-3.11
-22.06	-71.03	953.15	8.31	-3.62	-3.36
-22.63	-71.63	954.94	7.68	-3.64	-3.55
-23.1	-71.85	955.84	7.43	-3.65	-3.59
-23.84	-72.02	957.65	7.54	-3.49	-3.63
-24.27	-71.96	956.86	7.71	-3.31	-3.64
-24.82	-71.89	957.95	7.9	-3.24	-3.69
-25.26	-71.63	957.94	8.21	-3.08	-3.68
-25.65	-71.57	958.79	8.24	-3.03	-3.6
-25.86	-71.38	958.42	8.29	-2.99	-3.58
-25.9	-71.31	958.46	8.13	-2.94	-3.7
-25.9	-71.3	957.61	8.1	-2.86	-3.73
-25.82	-71.45	958.46	8.15	-3.18	-3.77
-25.69	-71.51	959.82	8.08	-2.98	-3.81
-25.42	-71.33	958.02	8.03	-3.06	-3.9
-25.34	-71.34	959.8	8.13	-2.85	-3.87
-25.15	-71.2	960.73	8.39	-2.87	-3.62
-25.0	-71.02	964.88	8.35	-2.92	-3.6
-25.25	-70.73	970.05	8.67	-2.56	-3.6
-25.42	-70.13	968.23	9.09	-2.56	-3.81
-25.49	-69.53	965.84	9.03	-2.4	-3.92
-25.72	-69.23	965.46	9.08	-2.14	-4.02
-26.03	-68.83	964.51	9.5	-1.64	-4.01
-26.42	-68.37	964.32	10.02	-1.36	-4.0
-26.74	-67.99	963.99	10.33	-1.06	-4.0
-26.88	-67.5	962.82	10.76	-0.93	-4.08
-26.37	-67.3	962.46	10.85	-1.46	-3.76
-24.52	-67.6	962.22	10.95	-3.34	-3.3
-20.69	-67.75	957.27	10.86	-6.71	-3.18
-16.21	-68.38	953.89	10.82	-9.98	-2.52
-10.76	-68.37	945.58	11.07	-13.57	-2.16
-6.03	-69.41	943.13	11.73	-16.78	-3.07
-1.82	-70.25	941.41	11.97	-19.44	-2.94
1.76	-70.89	937.95	12.29	-21.88	-2.89
5.18	-71.29	933.22	11.93	-23.19	-2.77
8.56	-71.67	932.99	11.17	-24.41	-3.08
11.37	-71.88	933.19	11.17	-25.11	-3.1
13.72	-71.67	929.64	10.6	-25.98	-3.06
15.91	-71.61	928.78	10.93	-26.6	-2.99
17.97	-71.37	928.49	11.12	-27.36	-2.82
19.62	-71.1	928.26	11.47	-27.7	-2.45
21.07	-70.63	927.97	11.72	-28.19	-2.37
22.24	-70.11	925.77	12.23	-28.49	-2.1
23.24	-69.79	924.3	12.3	-29.1	-1.93
24.72	-69.79	927.28	12.34	-29.07	-1.65
25.48	-69.46	926.75	12.44	-29.2	-1.45
26.03	-69.01	926.1	12.28	-28.87	-1.51
26.21	-68.78	926.52	12.51	-28.48	-1.3
26.04	-68.47	924.87	12.59	-28.59	-1.45
26.09	-68.5	926.2	12.79	-28.51	-1.28
26.03	-68.25	924.19	12.89	-28.72	-1.3
26.24	-68.3	926.96	12.66	-28.45	-1.3
26.3	-68.17	924.87	12.91	-28.72	-1.19
26.31	-68.37	926.86	12.65	-28.3	-1.04
26.47	-68.1	924.54	12.91	-28.63	-1.12
26.47	-68.08	924.59	13.07	-28.49	-1.13
26.6	-67.82	924.51	12.91	-28.27	-1.16
26.62	-67.74	925.69	12.99	-28.01	-1.11
26.6	-67.63	925.65	12.61	-28.31	-0.96
26.65	-67.75	926.36	12.63	-28.39	-0.87
26.67	-67.92	926.32	12.97	-28.95	-0.76
26.67	-68.13	925.77	12.81	-28.74	-0.87
26.65	-68.34	925.71	12.98	-28.48	-0.88
26.67	-68.41	926.92	12.82	-28.47	-0.99
26.39	-68.2	925.06	13.02	-28.62	-0.91
