Left
-4.46	-6.92	979.9	-3.79	8.73	-5.87
-3.5	-7.09	965.96	-3.65	8.39	-6.65
-3.2	-7.24	965.31	-3.6	8.51	-6.73
-3.11	-7.34	965.12	-3.85	8.47	-6.79
-3.1	-7.38	965.71	-3.84	8.59	-6.74
-3.08	-7.42	966.83	-3.68	8.54	-6.66
-2.88	-7.69	965.82	-3.82	8.46	-6.68
-2.83	-7.85	965.75	-3.92	8.39	-6.69
-2.67	-7.95	964.32	-4.12	8.39	-6.61
-2.44	-8.07	964.68	-4.36	8.28	-6.61
-2.01	-8.21	964.07	-4.4	7.91	-6.63
-1.44	-8.35	965.09	-4.51	7.47	-6.71
0.0	-8.52	967.21	-4.76	6.51	-6.48
0.76	-8.63	967.11	-5.07	6.13	-6.45
1.45	-8.78	967.22	-5.03	5.54	-6.38
2.09	-8.98	968.04	-5.0	5.12	-6.24
2.64	-9.07	967.35	-5.02	4.69	-6.2
2.89	-9.14	969.14	-5.15	4.47	-6.06
3.14	-9.07	969.09	-5.06	4.31	-6.03
3.4	-8.94	969.08	-4.9	4.19	-5.91
3.5	-8.83	968.72	-4.8	4.24	-5.84
3.53	-8.6	968.33	-5.03	4.39	-5.87
3.46	-8.4	968.62	-4.91	4.6	-5.84
3.38	-8.32	968.23	-4.68	4.67	-5.81
3.25	-8.28	968.29	-4.75	4.89	-5.73
3.14	-8.27	968.24	-4.77	5.14	-5.76
3.12	-8.19	968.82	-4.72	5.2	-5.7
3.07	-8.22	968.31	-4.6	5.33	-5.64
3.03	-8.25	969.24	-4.77	5.32	-5.66
2.92	-8.41	969.16	-4.74	5.35	-5.65
2.89	-8.48	967.96	-4.82	5.5	-5.62
2.82	-8.43	967.75	-4.8	5.52	-5.7
2.67	-8.46	968.15	-4.95	5.64	-5.61
2.57	-8.44	968.37	-4.79	5.72	-5.73
2.48	-8.44	968.14	-4.72	5.63	-5.77
2.21	-8.38	969.06	-4.61	5.72	-5.76
2.18	-8.31	968.16	-4.78	5.76	-5.82
2.04	-8.42	968.94	-4.85	5.9	-5.81
2.0	-8.47	968.26	-4.84	5.79	-5.92
1.86	-8.01	974.69	-5.42	5.86	-6.0
