Left
-62.67	-6.1	984.37	-10.68	34.58	6.74
-63.05	-6.02	985.22	-10.79	34.75	6.66
-63.37	-5.94	987.58	-10.95	34.8	6.75
-63.35	-5.97	987.14	-10.92	34.85	6.88
-63.42	-6.08	987.9	-11.33	34.67	7.05
-63.5	-6.05	988.14	-11.57	34.62	7.14
-63.52	-5.93	987.81	-11.58	34.51	7.07
-63.44	-6.0	986.98	-11.89	34.57	7.2
-63.51	-6.17	988.06	-12.04	34.58	7.37
-64.25	-6.02	991.47	-11.75	34.39	7.4
-64.55	-5.92	991.29	-11.96	34.45	7.76
-64.77	-5.93	992.67	-12.41	34.47	7.84
-64.92	-5.9	993.68	-12.66	34.48	7.74
-65.05	-6.0	994.79	-12.77	34.74	7.88
-64.81	-6.02	994.29	-12.88	34.5	8.05
-64.66	-6.14	995.12	-12.73	34.51	8.15
-64.82	-6.04	997.34	-12.94	34.45	8.27
-64.58	-5.93	998.98	-12.96	33.96	8.45
-64.07	-6.05	996.77	-13.1	33.59	8.52
-64.0	-6.17	997.55	-13.17	33.41	8.73
-63.46	-6.24	998.84	-13.2	33.06	8.9
-61.63	-6.06	1007.36	-13.16	31.85	9.22
-59.7	-6.2	1011.6	-12.96	31.15	9.57
-51.93	-7.04	1027.1	-13.43	27.83	10.12
-22.89	-6.05	954.17	-6.96	17.88	0.73
40.16	-5.21	969.9	-8.06	-18.96	-0.17
65.54	-5.04	994.02	-5.01	-27.17	1.05
71.87	-5.4	970.68	-7.58	-30.93	-0.86
73.27	-4.98	973.71	-6.6	-32.77	-2.46
74.35	-4.21	988.09	-3.78	-31.9	-1.19
75.55	-3.74	996.32	-2.49	-32.01	-0.17
77.38	-2.83	995.3	-1.73	-32.32	0.68
78.61	-2.22	997.67	-1.61	-32.89	0.89
80.22	-1.9	993.75	-1.58	-32.95	0.79
81.15	-2.2	991.94	-1.91	-33.07	0.1
81.83	-2.37	995.94	-2.16	-32.97	0.01
81.82	-2.22	994.95	-2.03	-32.78	-0.13
81.56	-1.68	993.64	-2.05	-32.69	-0.59
81.3	-1.62	993.41	-2.1	-32.34	-0.81
81.44	-1.53	996.02	-1.8	-32.22	-0.45
81.27	-1.2	992.78	-2.08	-32.62	-0.47
79.82	-0.53	993.31	-2.23	-32.04	-0.31
78.83	-0.62	992.11	-2.51	-31.65	-0.75
78.52	-1.21	991.97	-3.08	-31.3	-1.31
78.63	-1.79	993.17	-3.72	-30.79	-1.36
78.91	-0.31	995.36	-2.84	-30.08	0.08
78.96	0.53	995.11	-2.54	-29.94	0.74
78.96	0.78	996.96	-2.32	-29.87	0.94
79.19	0.54	999.33	-2.34	-30.1	0.87
78.24	-0.38	996.97	-2.95	-30.32	0.41
77.8	-0.09	993.97	-2.61	-30.22	-0.28
77.74	0.01	992.46	-2.68	-30.26	-0.65
77.65	-0.05	993.46	-2.77	-30.23	-0.83
77.49	-0.14	994.79	-2.77	-29.97	-0.73
77.48	-1.16	997.58	-3.63	-29.97	-0.78
77.11	-1.54	995.69	-3.75	-30.14	-0.86
77.09	-1.83	996.69	-4.12	-30.18	-1.11
77.06	-2.28	996.71	-4.37	-30.03	-0.96
77.17	-2.59	995.75	-4.2	-30.43	-0.79
77.02	-2.64	987.32	-4.35	-31.28	-0.5
77.22	-2.46	985.5	-4.17	-31.19	-0.44
77.67	-1.69	982.95	-3.81	-30.8	-0.72
76.97	0.78	981.45	-1.88	-30.67	-0.61
76.14	1.47	979.45	-1.33	-30.79	-0.58
75.23	0.69	973.2	-1.14	-31.53	-0.66
74.71	0.26	967.55	-1.46	-31.87	-0.9
74.27	0.09	963.74	-1.52	-32.1	-0.99
74.07	-0.02	962.56	-1.68	-32.45	-1.25
73.11	0.58	959.01	-1.73	-32.8	-1.46
72.67	0.78	959.41	-1.09	-32.63	-1.55
71.96	0.25	956.39	-1.74	-32.95	-1.99
71.68	-0.05	953.56	-2.01	-33.0	-2.47
71.51	-0.06	951.83	-1.44	-32.93	-2.18
71.35	1.27	955.45	-0.93	-32.09	-1.34
71.53	1.47	956.88	-0.83	-32.08	-1.31
72.06	1.3	960.99	-1.18	-31.94	-1.56
72.45	0.74	964.89	-1.6	-31.28	-1.81
73.31	-0.58	967.95	-2.9	-31.17	-2.4
74.09	-0.95	971.02	-2.9	-30.97	-2.66
74.21	-0.37	971.34	-3.21	-31.04	-2.57
74.11	-0.22	969.78	-3.39	-31.37	-2.44
74.04	-0.23	968.5	-3.44	-31.32	-2.39
73.98	-0.23	967.91	-3.54	-31.41	-2.55
73.94	-0.33	968.09	-3.87	-31.65	-2.74
73.39	-0.24	968.84	-3.96	-31.62	-2.97
