Shrek
18.65	-148.86	870.92	-9.82	19.49	-2.72
18.34	-148.62	868.96	-9.97	19.5	-2.8
18.24	-148.77	869.01	-9.97	19.66	-2.9
18.0	-148.56	869.37	-9.79	19.69	-3.03
17.53	-148.6	868.51	-10.12	19.86	-3.06
17.46	-148.45	868.31	-10.12	20.12	-3.25
17.37	-148.63	870.47	-9.83	19.97	-3.33
17.1	-148.57	869.29	-9.88	19.92	-3.11
17.1	-148.52	868.77	-9.65	19.88	-3.07
17.08	-148.54	870.58	-9.59	19.88	-3.01
17.14	-148.45	870.05	-9.56	19.85	-3.13
17.13	-148.36	869.58	-9.58	19.93	-3.24
17.18	-148.52	869.89	-9.76	19.99	-3.2
17.36	-148.28	867.97	-9.66	19.91	-3.19
17.53	-148.8	869.64	-9.92	19.85	-3.05
17.68	-148.86	870.44	-9.95	19.82	-2.95
17.78	-148.58	868.9	-9.84	19.79	-2.97
17.83	-148.65	869.45	-9.9	19.89	-2.87
17.81	-149.01	870.1	-9.95	19.9	-2.8
17.88	-149.05	869.4	-10.08	19.84	-2.83
17.85	-149.15	870.21	-9.86	19.87	-2.81
17.88	-149.0	869.72	-9.86	19.85	-2.88
18.11	-148.64	870.12	-9.71	19.8	-2.98
18.18	-148.49	870.78	-9.66	19.63	-3.05
18.2	-148.9	871.61	-9.81	19.64	-3.15
18.19	-148.61	870.94	-9.82	19.61	-3.06
18.08	-148.49	870.64	-9.75	19.52	-3.08
17.88	-148.98	871.16	-9.72	19.62	-3.09
17.84	-148.58	869.9	-9.87	19.75	-3.05
18.06	-148.66	870.75	-9.6	19.68	-3.15
18.18	-148.68	871.29	-9.81	19.62	-3.04
18.29	-148.94	870.9	-9.85	19.72	-3.06
18.31	-148.83	870.08	-9.79	19.65	-3.04
22.26	-149.9	873.51	-10.71	16.54	-2.37
28.24	-151.44	865.65	-12.1	12.47	-1.44
35.5	-151.91	850.18	-14.56	10.71	0.54
41.86	-154.56	853.13	-16.22	8.39	3.03
47.46	-154.58	847.98	-18.9	6.27	4.76
54.35	-157.43	863.69	-16.13	-1.6	2.93
58.36	-159.78	876.52	-13.35	-5.84	0.31
58.35	-160.42	881.04	-12.79	-4.68	-0.26
57.79	-160.13	885.73	-11.92	-3.5	-0.87
56.41	-160.15	889.23	-10.98	-2.78	-0.71
55.6	-160.2	890.58	-10.82	-2.73	-0.49
55.34	-160.04	889.69	-10.69	-3.1	-0.32
55.29	-159.59	889.39	-10.8	-3.32	-0.24
55.25	-159.67	888.96	-11.32	-3.62	-0.22
55.25	-159.62	884.87	-12.76	-3.97	-0.44
55.57	-159.71	883.86	-13.03	-4.21	-0.55
56.3	-160.1	881.51	-13.62	-4.46	-0.85
57.29	-160.29	882.83	-13.52	-4.52	-0.9
60.62	-159.44	881.97	-12.64	-4.91	-0.13
63.7	-160.26	886.08	-12.6	-5.61	0.34
66.24	-160.72	888.13	-11.48	-6.93	0.4
68.19	-162.45	894.26	-10.64	-6.42	-0.14
68.87	-162.36	894.57	-10.39	-5.95	-0.22
69.95	-162.64	895.09	-10.64	-6.1	-0.19
70.8	-162.71	895.16	-9.72	-6.24	-0.21
71.71	-163.04	896.88	-9.58	-6.51	-0.2
70.87	-162.69	897.51	-9.61	-6.15	-0.03
68.93	-161.79	892.99	-11.02	-5.13	0.09
67.23	-161.11	890.63	-11.73	-5.03	0.48
65.1	-160.41	888.38	-11.89	-4.94	0.8
63.83	-160.19	885.64	-12.32	-4.89	1.06
63.38	-160.18	882.26	-12.55	-5.37	0.84
63.11	-160.34	882.23	-12.65	-5.73	0.6
62.81	-160.25	882.4	-12.58	-5.42	0.56
62.48	-160.05	881.61	-12.97	-5.34	0.35
62.49	-160.55	882.94	-12.78	-5.45	0.14
62.6	-160.45	884.32	-12.61	-5.35	0.16
62.54	-160.41	884.47	-12.33	-5.36	0.14
62.37	-160.07	884.44	-12.33	-5.24	0.13
61.8	-160.46	884.63	-12.44	-5.13	-0.09
61.66	-160.46	885.03	-12.35	-4.98	-0.36
61.42	-160.0	884.31	-12.16	-4.7	-0.37
61.4	-160.13	884.32	-12.14	-4.74	-0.4
61.85	-160.32	883.75	-12.35	-5.13	-0.42
61.69	-160.44	885.29	-12.44	-5.07	-0.32
61.29	-160.09	883.91	-12.19	-4.7	-0.48
61.17	-160.07	883.98	-12.32	-4.65	-0.49
61.09	-159.92	884.03	-12.13	-4.49	-0.48
61.01	-159.59	884.13	-12.2	-4.51	-0.52
60.57	-159.78	881.92	-12.37	-4.5	-0.55
60.77	-159.62	884.46	-12.3	-4.53	-0.48
60.8	-159.69	882.76	-12.78	-4.56	-0.45
61.32	-160.09	881.92	-12.79	-5.17	-0.46
63.17	-161.98	894.01	-12.72	-6.4	-0.97
63.55	-162.29	897.15	-12.75	-5.24	-0.87
62.86	-161.61	887.64	-13.49	-5.07	-0.51
62.97	-161.42	885.41	-13.74	-5.32	-0.39
