Shrek
-86.87	-91.36	754.94	17.28	3.59	-7.12
-86.99	-91.64	757.87	16.14	2.82	-6.56
-85.86	-90.93	751.84	15.34	5.06	-6.82
-86.63	-92.41	759.93	14.19	4.82	-5.34
-86.68	-94.23	767.17	13.22	3.56	-4.59
-85.11	-94.5	763.47	12.44	2.8	-5.18
-83.98	-94.46	762.07	13.73	4.38	-6.5
-83.55	-95.52	763.83	12.83	3.13	-6.29
-82.91	-95.25	761.55	13.72	4.42	-7.06
-82.93	-95.44	762.88	13.19	3.28	-6.64
-83.21	-94.46	760.28	13.8	4.62	-7.25
-85.13	-94.87	767.14	13.89	3.56	-6.21
-85.0	-94.52	764.76	13.41	3.09	-6.2
-85.02	-93.93	761.34	13.77	4.65	-7.38
-86.52	-94.1	768.06	13.96	3.49	-6.36
-86.03	-93.56	765.78	13.61	2.8	-6.28
-85.66	-92.59	761.63	14.37	4.53	-7.02
-85.77	-92.83	764.93	13.94	3.16	-6.32
-85.35	-92.41	761.7	14.35	4.3	-6.93
-85.5	-92.73	765.54	14.09	3.17	-6.07
-84.96	-92.24	762.37	14.42	4.81	-6.74
-86.31	-93.57	770.81	13.51	3.54	-5.66
-87.17	-95.1	776.95	12.03	3.34	-4.95
-85.41	-95.22	770.48	11.93	4.79	-5.98
-86.04	-95.04	775.42	12.53	3.52	-4.71
-84.75	-94.47	771.45	12.67	2.91	-4.61
-82.36	-92.9	763.04	13.96	3.75	-5.96
-82.64	-93.35	766.46	13.59	3.02	-5.48
-82.2	-93.05	763.71	14.32	3.96	-5.87
-82.62	-93.49	767.74	13.45	2.87	-5.34
-82.19	-93.09	764.42	14.39	3.82	-5.84
-82.65	-93.75	767.97	13.45	2.91	-5.22
-82.28	-93.38	764.44	14.25	3.89	-5.57
-82.5	-93.92	767.45	13.21	2.62	-5.13
-81.64	-93.45	762.05	13.5	3.68	-6.01
-82.48	-94.26	766.95	13.1	2.95	-5.3
-82.61	-94.4	765.99	13.84	3.93	-5.5
-82.68	-94.93	767.0	13.1	2.8	-4.9
-81.51	-94.68	761.53	13.61	3.61	-5.62
-81.88	-95.62	766.16	12.7	2.68	-4.89
-79.57	-97.36	765.16	12.46	2.23	-5.32
-73.68	-101.9	760.24	10.72	-1.31	-5.16
-63.94	-109.1	761.25	6.86	-8.49	-4.0
-56.14	-112.83	758.5	5.43	-14.78	-3.28
-50.9	-116.66	760.22	3.14	-16.89	-4.02
-47.62	-119.68	760.52	1.6	-18.02	-4.49
-45.99	-123.89	763.51	-0.71	-18.81	-4.81
-45.89	-125.92	766.26	-1.24	-18.7	-4.81
-46.33	-127.41	767.95	-1.95	-18.18	-4.69
-46.51	-128.32	770.11	-2.29	-18.07	-4.77
-46.27	-128.85	770.48	-2.5	-18.06	-4.76
-46.02	-128.9	770.65	-2.28	-18.17	-4.82
-45.61	-129.04	770.74	-1.97	-18.22	-5.06
-45.64	-129.26	771.3	-1.91	-18.02	-4.91
-45.51	-129.04	771.77	-1.65	-17.99	-4.87
-45.43	-129.09	771.36	-1.83	-18.03	-4.91
-45.92	-128.6	772.32	-1.18	-17.81	-4.85
-46.07	-128.57	771.57	-1.16	-17.77	-4.86
-46.41	-128.06	771.12	-0.95	-17.67	-4.93
-46.85	-128.02	771.35	-0.76	-17.41	-4.95
-46.94	-127.39	769.76	-0.81	-17.5	-4.98
-46.98	-127.4	770.45	-0.49	-17.53	-4.92
-46.97	-127.19	769.0	-0.78	-17.47	-5.07
-46.97	-127.03	769.68	-0.3	-17.4	-4.87
-46.52	-126.63	769.09	-0.26	-17.46	-4.9
-46.24	-126.59	769.47	-0.18	-17.74	-4.8
-45.96	-126.52	769.29	-0.18	-17.75	-4.64
-45.59	-126.42	769.02	-0.14	-17.96	-4.59
-45.57	-126.35	768.76	0.07	-18.12	-4.65
-45.36	-126.1	768.28	0.09	-18.15	-4.55
-45.39	-125.9	767.96	0.17	-17.98	-4.6
-45.4	-125.61	767.52	0.18	-18.03	-4.57
-45.39	-125.32	767.19	0.4	-18.08	-4.64
-45.49	-125.47	767.77	0.36	-17.96	-4.57
-45.63	-125.26	767.24	0.36	-17.89	-4.64
-45.68	-125.09	766.85	0.34	-17.99	-4.68
-45.8	-125.01	767.42	0.57	-18.0	-4.67
-46.03	-124.77	767.03	0.58	-17.85	-4.73
-46.4	-124.74	767.31	0.54	-17.61	-4.7
-46.46	-124.72	767.73	0.42	-17.61	-4.78
-46.88	-124.77	767.61	0.46	-17.56	-4.69
-46.97	-124.78	767.79	0.43	-17.56	-4.74
-46.99	-124.75	767.64	0.39	-17.63	-4.83
-47.02	-124.72	767.88	0.64	-17.62	-4.89
-47.06	-124.65	768.18	0.55	-17.59	-4.84
-46.99	-124.47	767.41	0.43	-17.72	-4.83
-47.19	-124.7	767.72	0.57	-17.67	-4.86
-47.21	-124.74	767.83	0.72	-17.43	-4.8
-46.9	-124.48	766.67	0.62	-17.88	-4.95
-46.85	-124.39	766.21	0.58	-17.94	-4.99
-46.9	-124.47	766.66	0.46	-17.98	-5.0
-47.1	-124.76	767.98	0.39	-17.9	-4.93
-47.08	-124.91	768.26	0.24	-17.83	-4.94
-47.04	-125.11	768.26	0.11	-17.81	-4.95
-46.97	-125.02	768.51	0.1	-17.75	-4.87
-46.88	-125.26	768.96	0.09	-17.67	-4.91
-46.48	-125.11	769.1	0.22	-17.68	-4.84
-46.31	-125.1	769.24	0.17	-17.61	-4.77
-46.02	-124.87	768.07	0.2	-17.9	-4.73
-45.88	-124.78	768.43	0.21	-17.8	-4.62
-98.85	-113.93	754.03	2.81	11.41	-6.32
-98.73	-114.01	753.6	2.75	11.41	-6.32
-98.59	-113.98	753.42	2.68	11.48	-6.3
-98.45	-113.9	753.53	2.74	11.46	-6.27
-98.4	-114.06	753.7	2.66	11.5	-6.19
-98.46	-114.08	754.15	2.49	11.47	-6.13
-98.48	-114.24	754.81	2.69	11.47	-6.17
-98.42	-114.04	754.18	2.7	11.41	-6.28
-98.47	-114.12	754.61	2.6	11.44	-6.23
-98.58	-114.08	754.31	2.71	11.54	-6.23
-98.49	-113.81	753.6	2.8	11.58	-6.26
-98.72	-113.99	754.31	2.79	11.52	-6.28
-98.62	-113.88	754.22	2.88	11.43	-6.29
-98.7	-113.89	754.43	3.04	11.39	-6.3
-98.5	-113.82	753.84	3.0	11.39	-6.2
-98.32	-113.85	754.26	2.83	11.49	-6.13
-98.01	-113.72	753.14	2.68	11.49	-6.11
-97.36	-113.31	751.79	2.82	11.45	-5.97
-97.28	-113.3	752.24	2.81	11.41	-5.96
-97.25	-113.14	752.29	2.78	11.5	-5.93
-97.18	-113.53	752.08	2.62	11.37	-5.79
-97.2	-113.67	752.91	2.76	11.24	-5.93
-97.34	-113.59	752.65	2.8	11.34	-5.92
-97.28	-113.49	752.38	2.79	11.25	-5.92
-97.36	-113.41	752.3	2.89	11.23	-5.89
-97.6	-113.78	753.51	2.77	11.17	-5.81
-97.66	-113.85	754.1	2.8	11.06	-5.81
-97.42	-113.65	753.55	2.85	10.92	-5.76
-97.4	-113.72	753.88	2.69	10.94	-5.8
-97.37	-113.71	753.9	2.69	10.95	-5.77
-97.04	-113.72	753.57	2.64	10.84	-5.78
-96.85	-113.63	753.58	2.65	10.89	-5.84
-96.69	-113.51	753.46	2.81	10.78	-5.75
-96.46	-113.64	753.8	2.75	10.68	-5.78
-96.11	-113.67	753.03	2.78	10.59	-5.73
-96.1	-113.11	753.77	3.02	10.46	-5.69
-95.96	-114.01	752.93	2.62	10.4	-5.65
-95.01	-113.88	757.05	2.47	9.33	-5.32
-90.94	-115.95	765.27	2.3	5.46	-4.62
-83.97	-116.24	771.34	4.4	3.63	-1.88
-77.07	-116.63	771.27	4.83	2.32	-0.05
-70.47	-118.17	773.6	5.36	0.34	1.61
-64.28	-119.51	776.14	6.16	-3.94	3.37
-57.44	-120.49	770.68	4.87	-8.76	4.5
-50.73	-120.45	765.4	2.45	-18.11	3.19
-44.93	-120.43	757.31	-0.91	-22.67	-0.61
-42.96	-121.23	760.67	-1.67	-22.37	-2.42
-41.67	-122.3	763.62	-1.64	-22.42	-2.88
-41.39	-123.41	765.99	-1.34	-21.91	-3.05
-41.82	-124.13	767.96	-1.59	-21.47	-3.2
-42.17	-124.57	768.87	-1.26	-21.08	-3.08
-42.74	-124.92	769.46	-1.4	-20.53	-3.09
-44.06	-125.35	770.09	-1.47	-19.59	-3.15
-45.26	-125.58	770.6	-1.69	-18.75	-3.13
-47.25	-125.72	771.84	-1.58	-17.27	-3.12
-47.9	-125.4	771.0	-1.65	-16.92	-3.01
-48.16	-125.54	770.94	-1.69	-17.06	-2.97
-47.99	-125.06	770.53	-1.56	-17.14	-2.97
-47.97	-124.64	770.16	-1.35	-17.21	-2.95
-48.11	-124.58	770.67	-1.3	-16.96	-2.74
-48.2	-123.83	770.88	-0.86	-16.77	-2.77
-48.31	-123.58	771.06	-0.66	-16.61	-2.71
-48.64	-123.13	771.29	-0.34	-16.45	-2.63
-49.12	-122.55	771.78	-0.2	-16.05	-2.68
-49.35	-121.91	770.38	0.0	-16.01	-2.81
-49.68	-121.81	770.51	0.03	-15.65	-2.91
-50.03	-121.51	769.9	0.18	-15.56	-2.95
