Shrek
-65.55	9.73	915.02	-14.85	0.86	1.44
-65.17	9.9	914.16	-14.85	0.61	1.51
-64.55	9.01	918.38	-14.47	0.25	1.82
-64.53	9.01	918.79	-13.88	0.21	1.85
-64.15	9.07	916.83	-13.92	0.11	1.8
-63.93	9.02	916.77	-13.98	0.07	1.85
-63.64	8.99	915.4	-14.15	0.05	1.75
-63.54	9.11	914.92	-14.27	0.14	1.72
-63.47	9.15	915.38	-14.46	0.08	1.61
-63.58	9.1	915.59	-14.54	0.17	1.51
-63.31	8.98	914.91	-14.56	0.03	1.49
-63.47	8.94	915.73	-14.74	0.06	1.42
-63.06	8.6	915.32	-14.79	-0.1	1.37
-62.86	8.42	915.79	-14.83	-0.07	1.35
-63.08	8.38	916.89	-14.89	-0.09	1.3
-62.95	8.25	914.87	-15.06	-0.02	1.28
-62.92	8.3	915.04	-14.95	-0.04	1.21
-62.94	8.28	914.06	-14.95	0.02	1.22
-63.26	8.49	915.0	-14.84	-0.07	1.17
-63.59	8.77	915.29	-14.59	0.07	1.1
-63.44	8.56	915.91	-14.78	0.0	1.2
-62.51	7.91	913.82	-15.17	-0.46	1.07
-62.39	7.75	914.11	-15.22	-0.53	0.96
-61.62	7.76	914.66	-14.75	-1.1	0.78
-61.94	8.32	916.26	-14.46	-1.08	0.57
-63.25	8.74	915.87	-14.5	-0.35	0.64
-64.54	8.7	915.16	-14.69	0.33	0.73
-64.54	8.48	916.32	-15.39	0.28	0.76
-63.89	8.55	916.33	-15.36	-0.08	0.73
-63.44	8.5	915.78	-15.17	-0.39	0.78
-63.25	8.42	915.99	-15.11	-0.4	0.72
-63.27	8.52	916.53	-15.0	-0.38	0.76
-63.25	8.6	916.59	-15.19	-0.34	0.8
-63.13	8.63	915.37	-15.12	-0.33	0.71
-63.14	8.63	915.92	-14.94	-0.34	0.85
-63.11	8.63	914.91	-15.07	-0.34	0.84
-63.79	8.64	916.57	-14.87	-0.33	0.53
-64.99	8.0	910.02	-14.87	0.89	0.34
-72.14	6.18	906.01	-14.38	4.99	0.71
-77.78	5.6	900.73	-16.42	9.24	0.97
-80.91	5.23	898.67	-17.45	11.78	1.2
-82.5	5.2	898.71	-17.71	13.46	1.6
-83.19	5.08	898.72	-17.28	13.88	1.39
-83.32	4.8	898.68	-17.35	13.82	1.1
-83.09	4.68	899.03	-17.59	13.61	1.13
-82.65	4.59	897.11	-17.89	13.58	1.32
-82.72	4.59	899.53	-17.92	13.28	1.6
-83.01	4.84	899.97	-17.61	13.16	1.43
-82.69	4.92	899.09	-17.63	12.88	1.27
-81.94	4.84	898.16	-17.91	12.55	1.09
-81.24	4.79	898.1	-18.06	12.0	0.95
-81.2	4.9	897.38	-17.89	11.99	0.96
