Shrek
17.03	-50.8	757.19	-0.34	5.84	-9.35
17.03	-50.22	755.52	-0.34	6.25	-9.66
18.03	-50.23	756.13	-1.1	6.15	-9.84
19.05	-49.56	755.55	-1.12	5.88	-9.8
20.14	-48.83	755.9	-0.83	5.63	-9.58
21.15	-48.61	756.81	-0.98	5.44	-9.27
21.76	-48.58	757.78	-0.94	5.14	-9.06
21.82	-48.35	758.1	-0.85	5.12	-8.87
21.66	-48.12	759.27	-1.05	5.21	-8.85
21.44	-48.06	760.68	-1.13	5.3	-8.73
20.86	-47.9	760.69	-1.11	5.51	-8.86
20.13	-47.84	761.17	-1.06	5.55	-9.06
19.46	-48.05	762.44	-1.07	5.8	-9.28
19.11	-48.08	762.45	-1.2	5.8	-9.34
18.91	-48.09	762.2	-1.09	5.88	-9.4
19.16	-48.27	763.29	-1.03	6.04	-9.42
19.56	-48.32	763.0	-1.05	5.9	-9.41
20.03	-48.25	762.2	-1.02	5.9	-9.3
20.67	-48.2	761.85	-0.76	5.57	-9.25
21.03	-48.11	761.07	-0.52	5.46	-9.19
21.34	-47.86	760.83	-0.42	5.47	-9.24
21.58	-47.8	760.7	-0.33	5.47	-9.18
21.66	-47.63	760.22	-0.34	5.44	-9.09
21.61	-47.64	760.59	-0.33	5.34	-9.08
21.48	-47.52	760.2	-0.33	5.44	-9.06
21.21	-47.45	760.25	-0.28	5.43	-9.17
21.04	-47.5	760.83	-0.17	5.48	-9.13
20.95	-47.41	760.21	-0.29	5.46	-9.24
20.9	-47.27	759.78	-0.09	5.34	-9.25
20.96	-47.21	759.21	-0.12	5.4	-9.22
21.03	-47.27	760.03	-0.08	5.44	-9.32
21.01	-47.19	758.82	-0.12	5.51	-9.29
21.02	-47.16	759.15	0.03	5.7	-9.38
20.27	-47.41	762.94	0.1	6.38	-9.42
16.78	-47.97	750.72	0.45	8.15	-9.7
6.79	-48.84	745.54	1.48	15.01	-10.13
-0.42	-49.15	742.48	1.0	19.06	-9.36
-5.04	-50.14	746.71	0.31	20.63	-8.82
-7.97	-50.97	750.01	0.02	21.6	-8.87
-9.91	-52.08	753.38	-0.27	22.22	-9.2
-10.51	-53.82	755.85	-1.06	22.26	-9.4
-10.15	-54.64	755.96	-1.63	22.01	-9.17
-9.74	-55.25	757.17	-2.02	21.79	-8.78
-8.48	-55.42	755.52	-2.1	21.53	-8.22
-8.17	-55.36	755.38	-2.22	21.32	-7.89
-7.84	-55.19	755.6	-2.03	21.26	-7.81
-7.69	-55.2	755.96	-1.95	21.23	-7.78
-8.03	-55.39	756.05	-2.08	21.47	-7.8
-8.22	-55.37	755.8	-2.13	21.42	-7.87
-8.49	-55.55	756.73	-2.2	21.37	-8.07
-8.82	-55.76	757.6	-2.15	21.45	-8.12
-8.98	-55.68	757.65	-2.21	21.5	-8.2
-8.9	-55.75	757.84	-2.06	21.29	-8.19
-8.92	-55.64	757.48	-2.1	21.42	-8.18
-9.16	-55.68	757.71	-2.07	21.51	-8.09
-9.35	-55.78	758.13	-1.95	21.67	-7.88
-9.35	-56.0	758.24	-2.22	21.63	-7.76
-9.28	-56.14	758.78	-2.16	21.54	-7.73
-9.14	-56.19	758.4	-2.32	21.51	-7.69
-9.25	-56.16	758.6	-2.4	21.62	-7.76
-9.21	-56.29	759.55	-2.31	21.33	-7.84
-9.35	-56.45	759.72	-2.42	21.5	-7.9
-9.63	-56.58	760.2	-2.44	21.36	-8.0
-9.8	-56.59	760.38	-2.47	21.32	-8.09
-10.07	-56.45	759.76	-2.38	21.26	-8.09
-10.08	-56.51	760.67	-2.35	21.23	-8.18
-9.99	-56.36	759.77	-2.34	21.18	-8.15
-10.07	-56.18	759.73	-2.26	21.24	-8.09
-9.98	-55.97	759.46	-2.19	21.24	-8.19
-9.97	-55.88	758.91	-2.24	21.14	-8.18
-10.05	-55.85	758.51	-2.08	21.14	-8.28
-10.1	-55.71	758.35	-2.07	21.0	-8.26
-10.18	-55.61	758.7	-1.97	21.02	-8.38
-10.17	-55.3	757.69	-2.03	20.94	-8.4
-10.24	-55.56	758.97	-1.98	20.86	-8.46
-10.41	-55.49	757.74	-2.11	21.01	-8.4
-10.63	-55.47	758.26	-2.06	21.0	-8.47
